playerTag,cards,averageElixir
#89YGYUPLP,"['Electro Dragon', 'Goblins', 'Royal Giant', 'Monk', 'Rascals', 'Spear Goblins', 'Rage', 'Arrows']",3.75
#9VC8CG9L9,"['Mega Knight', 'Witch', 'Mini P.E.K.K.A', 'Bats', 'Electro Wizard', 'Rage', 'Firecracker', 'Hog Rider']",3.875
#89LVQCQ08,"['Valkyrie', 'Firecracker', 'Mini P.E.K.K.A', 'Zap', 'Dart Goblin', 'Goblin Gang', 'Hog Rider', 'The Log']",3.125
#PRGG2GCYU,"['Furnace', 'Zap', 'Dark Prince', 'Mini P.E.K.K.A', 'Poison', 'Phoenix', 'Ram Rider', 'Electro Wizard']",3.875
#V00GLGUC,"['Mega Knight', 'Royal Recruits', 'Musketeer', 'Dart Goblin', 'Void', 'Goblin Gang', 'Vines', 'Arrows']",4.125
#82Q9P9QR,"['Valkyrie', 'Tesla', 'The Log', 'Little Prince', 'Magic Archer', 'Tornado', 'Fireball', 'Firecracker']",3.375
#22YY0R9YC,"['Valkyrie', 'Royal Giant', 'Poison', 'Balloon', 'Skeleton Army', 'Firecracker', 'Inferno Tower', 'Ice Spirit']",3.875
#8CQ2VUVQ,"['Firecracker', 'Mega Knight', 'Mini P.E.K.K.A', 'Witch', 'Inferno Tower', 'Ram Rider', 'Skeleton Barrel', 'Miner']",4.375
#URG9PCY2,"['Royal Recruits', 'Goblin Cage', 'Ram Rider', 'Zappies', 'Arrows', 'Poison', 'Barbarian Barrel', 'Flying Machine']",4.125
#8L9V0PJRU,"['Goblin Barrel', 'Royal Recruits', 'Arrows', 'Goblin Gang', 'Witch', 'Wizard', 'Skeleton Barrel', 'Inferno Tower']",4.25
#ULQPV08C0,"['Valkyrie', 'Firecracker', 'Giant Skeleton', 'Hog Rider', 'Witch', 'Little Prince', 'Goblin Gang', 'Barbarian Barrel']",3.75
#QYQGGCC,"['Firecracker', 'Tesla', 'Boss Bandit', 'Mini P.E.K.K.A', 'Goblins', 'Zap', 'Executioner', 'Hog Rider']",3.75
#Q82QRJR2Y,"['Mega Knight', 'Firecracker', 'Hog Rider', 'Skeleton Army', 'Mirror', 'Zap', 'Inferno Dragon', 'Prince']",3.5
#QR9GVLGC2,"['Firecracker', 'Archers', 'Monk', 'Arrows', 'Elite Barbarians', 'Hog Rider', 'Princess', 'Goblin Gang']",3.75
#V9PVYCYPC,"['Royal Recruits', 'Firecracker', 'Lumberjack', 'Mini P.E.K.K.A', 'Musketeer', 'Bats', 'Balloon', 'Freeze']",4.125
#GLYJ9YVQG,"['Mega Knight', 'Zap', 'Bandit', 'Minions', 'Royal Ghost', 'Battle Ram', 'Lightning', 'Prince']",4.125
#U9QG2UP0J,"['Tesla', 'Firecracker', 'Hog Rider', 'Mini P.E.K.K.A', 'Ice Golem', 'Arrows', 'Skeletons', 'Ice Spirit']",2.75
#2VLYRRLG,"['Mega Knight', 'Bats', 'Mini P.E.K.K.A', 'Goblin Hut', 'Zap', 'Dart Goblin', 'Rage', 'Mirror']",3.0
#G890RG00L,"['Electro Dragon', 'Lumberjack', 'Inferno Dragon', 'Sparky', 'Firecracker', 'Battle Healer', 'Arrows', 'Elixir Golem']",4.0
#L8RYP8J2G,"['Executioner', 'P.E.K.K.A', 'Hog Rider', 'Mirror', 'Valkyrie', 'Goblin Gang', 'Tesla', 'Zap']",3.625
#YGJYYRYCR,"['Firecracker', 'Dart Goblin', 'Giant', 'Sparky', 'Goblin Gang', 'Ice Spirit', 'The Log', 'Cannon']",3.25
#2V2ULQC8L,"['Firecracker', 'Bats', 'Tesla', 'Fireball', 'Goblin Gang', 'Mega Knight', 'Hog Rider', 'Zap']",3.625
#88JJ082UQ,"['Tesla', 'Knight', 'Skeletons', 'X-Bow', 'Rocket', 'Ice Wizard', 'The Log', 'Tornado']",3.5
#CPR9U29GC,"['Witch', 'Mega Knight', 'Valkyrie', 'Knight', 'Arrows', 'Firecracker', 'Electro Wizard', 'Hog Rider']",4.125
#PUQYY2QCC,"['Wall Breakers', 'Firecracker', 'Knight', 'Royal Ghost', 'Electro Wizard', 'Valkyrie', 'Battle Ram', 'Electro Giant']",3.75
#P2VLG0GJP,"['Firecracker', 'Valkyrie', 'Hog Rider', 'Giant Snowball', 'Ice Golem', 'Dart Goblin', 'Goblin Gang', 'Mini P.E.K.K.A']",3.125
#JP20J22VP,"['Firecracker', 'Tesla', 'Mini P.E.K.K.A', 'Knight', 'Hog Rider', 'Electro Spirit', 'The Log', 'Giant Snowball']",2.875
#2LV0GLV90,"['Bats', 'Wizard', 'Furnace', 'Arrows', 'Golem', 'Inferno Tower', 'Balloon', 'Bandit']",4.375
#9RG8GRRJ,"['Mega Knight', 'Zap', 'Musketeer', 'Mini P.E.K.K.A', 'Arrows', 'Bats', 'Fire Spirit', 'Baby Dragon']",3.375
#C2LPCUU00,"['Goblin Barrel', 'Skeletons', 'Rocket', 'Cannon', 'Dart Goblin', 'Valkyrie', 'The Log', 'Vines']",3.125
#P0QP0GRYU,"['Knight', 'Firecracker', 'Mega Knight', 'Skeleton Barrel', 'Dart Goblin', 'The Log', 'Arrows', 'Cannon']",3.375
#29PVG8P9,"['Mega Knight', 'Witch', 'Musketeer', 'Skeleton Barrel', 'Goblin Gang', 'Arrows', 'Mini P.E.K.K.A', 'Prince']",4.25
#90LCU9JLY,"['Mega Knight', 'Wizard', 'Valkyrie', 'Minion Horde', 'Hog Rider', 'Fireball', 'Skeleton Army', 'Rage']",4.25
#Q2Q20LPJU,"['Valkyrie', 'Firecracker', 'Tesla', 'Arrows', 'The Log', 'Mini P.E.K.K.A', 'Lightning', 'Ice Spirit']",3.375
#PYRP8LJV,"['Firecracker', 'Valkyrie', 'Musketeer', 'Boss Bandit', 'Wall Breakers', 'Arrows', 'Fireball', 'The Log']",3.5
#2CGJJLLPQ,"['Firecracker', 'Skeleton Barrel', 'Giant Skeleton', 'The Log', 'Fisherman', 'Zappies', 'Clone', 'Hunter']",3.5
#8UQRJ920R,"['Witch', 'Mega Knight', 'Sparky', 'Valkyrie', 'Electro Wizard', 'Inferno Tower', 'Arrows', 'Hog Rider']",4.75
#RQ22PV9JY,"['Firecracker', 'Mega Knight', 'Mini P.E.K.K.A', 'Elite Barbarians', 'Prince', 'Witch', 'Skeletons', 'Bats']",4.125
#UUVY8YJ8P,"['Lumberjack', 'Firecracker', 'Knight', 'Elite Barbarians', 'Bowler', 'Wizard', 'Balloon', 'The Log']",4.125
#V8LULUCV0,"['Skeletons', 'Cannon', 'Musketeer', 'Knight', 'Hog Rider', 'Fireball', 'The Log', 'Ice Spirit']",2.75
#2PJ8PRG82,"['Fireball', 'Inferno Tower', 'Golden Knight', 'Knight', 'Musketeer', 'Royal Hogs', 'Miner', 'Minion Horde']",4.125
#2QC0LV00U,"['Ice Wizard', 'Tesla', 'Poison', 'Rocket', 'Tornado', 'Valkyrie', 'The Log', 'Goblins']",3.5
#80GYVJQQR,"['Skeletons', 'Cannon', 'Mini P.E.K.K.A', 'Knight', 'Hog Rider', 'The Log', 'Giant', 'Musketeer']",3.25
#U8J9VLCG,"['Firecracker', 'Valkyrie', 'Hog Rider', 'Skeletons', 'Ice Spirit', 'Cannon', 'Earthquake', 'The Log']",2.625
#UC9QULGJJ,"['Firecracker', 'Dart Goblin', 'Princess', 'Knight', 'Goblin Barrel', 'Arrows', 'Inferno Tower', 'Valkyrie']",3.375
#G9PQP82U,"['Mega Knight', 'Royal Ghost', 'Electro Wizard', 'Sparky', 'Mirror', 'Rage', 'Tornado', 'Mini P.E.K.K.A']",3.625
#JYRJPPQ9Q,"['Firecracker', 'Lumberjack', 'Balloon', 'Goblin Curse', 'Ice Golem', 'Ice Spirit', 'Cannon', 'Bats']",2.75
#2U2Y929LP,"['Skeletons', 'Spear Goblins', 'Zap', 'Mini P.E.K.K.A', 'Graveyard', 'Giant', 'Goblin Gang', 'Sparky']",3.5
#VVVQVRLU,"['Royal Giant', 'Valkyrie', 'Zap', 'Knight', 'Witch', 'Minions', 'Goblin Barrel', 'Mirror']",3.25
#9JJG0RCV0,"['Witch', 'Lumberjack', 'Boss Bandit', 'Knight', 'The Log', 'Balloon', 'Freeze', 'Tesla']",4.125
#92YL9GPC,"['Lumberjack', 'Electro Dragon', 'Tesla', 'Firecracker', 'Fireball', 'Electro Giant', 'Mini P.E.K.K.A', 'The Log']",4.125
#8J09QRRCP,"['Firecracker', 'Valkyrie', 'Boss Bandit', 'Goblin Barrel', 'Goblin Gang', 'Rocket', 'Inferno Tower', 'The Log']",4.0
#9828G88CP,"['Lumberjack', 'Baby Dragon', 'Balloon', 'Bats', 'Guards', 'Vines', 'Tornado', 'P.E.K.K.A']",3.875
#20G2CG9QR,"['Bats', 'Musketeer', 'Wizard', 'Giant Skeleton', 'Balloon', 'Rage', 'Skeleton Army', 'Minion Horde']",4.0
#YJ082V8GQ,"['Mega Knight', 'Dart Goblin', 'Knight', 'Firecracker', 'Zap', 'Cannon', 'Goblin Barrel', 'Bats']",3.25
#VL8LCY092,"['Witch', 'P.E.K.K.A', 'Prince', 'Arrows', 'Valkyrie', 'Elite Barbarians', 'Rage', 'Electro Wizard']",4.5
#PRJUV8QJ,"['Mega Knight', 'Witch', 'Firecracker', 'The Log', 'Electro Wizard', 'Zap', 'Dart Goblin', 'Wizard']",3.875
#UCQUGP8,"['Wizard', 'Valkyrie', 'Dart Goblin', 'Mini P.E.K.K.A', 'The Log', 'Goblin Barrel', 'Skeleton Army', 'Minions']",3.375
#28JQVUQVU,"['Royal Giant', 'Royal Ghost', 'Musketeer', 'Fisherman', 'Barbarian Barrel', 'Fireball', 'Skeletons', 'Ice Spirit']",3.0
#88Y088RR8,"['Mortar', 'Skeleton Barrel', 'Musketeer', 'Knight', 'Goblin Gang', 'Spear Goblins', 'Fireball', 'The Log']",3.125
#Q9P9JCC0G,"['Mega Knight', 'Witch', 'Goblin Barrel', 'Bats', 'Skeleton Army', 'Mini P.E.K.K.A', 'Arrows', 'Wall Breakers']",3.625
#8QVQ8P2LC,"['Wizard', 'Valkyrie', 'Clone', 'Dart Goblin', 'Sparky', 'Executioner', 'Giant Skeleton', 'Arrows']",4.375
#GRV00R9UP,"['Firecracker', 'Valkyrie', 'Mini P.E.K.K.A', 'Guards', 'Hog Rider', 'Inferno Tower', 'Skeleton Barrel', 'Princess']",3.625
#RJPLJV29,"['Mortar', 'Bats', 'Boss Bandit', 'Miner', 'Guards', 'Spear Goblins', 'Poison', 'The Log']",3.25
#JQVYG9U0R,"['Firecracker', 'Valkyrie', 'The Log', 'Zap', 'P.E.K.K.A', 'Hog Rider', 'Goblin Barrel', 'Witch']",3.75
#8VG02GCLG,"['Mega Knight', 'Firecracker', 'Musketeer', 'Knight', 'Skeletons', 'Arrows', 'Fireball', 'Tesla']",3.625
#LQVJQ0RLJ,"['Mega Knight', 'Firecracker', 'Minion Horde', 'Hog Rider', 'Prince', 'Rage', 'Arrows', 'Inferno Tower']",4.25
#J8GPQVQL,"['Valkyrie', 'Goblin Barrel', 'Skeleton Army', 'Elite Barbarians', 'Goblin Gang', 'Minion Horde', 'Zap', 'Arrows']",3.625
#8VYRQURJC,"['Skeleton Barrel', 'Tesla', 'Mini P.E.K.K.A', 'Wizard', 'Valkyrie', 'Barbarian Barrel', 'Royal Ghost', 'Magic Archer']",3.625
#802RYQ0UQ,"['Archers', 'Wizard', 'Hog Rider', 'Zap', 'Goblin Barrel', 'Witch', 'Goblin Gang', 'Valkyrie']",3.625
#2R0JPJVLG,"['Mega Knight', 'Valkyrie', 'Firecracker', 'Hog Rider', 'Prince', 'Tesla', 'Rascals', 'Fireball']",4.5
#8YGG0YLLG,"['Mega Knight', 'Firecracker', 'Lightning', 'The Log', 'Princess', 'Inferno Tower', 'Valkyrie', 'Goblin Gang']",4.125
#QLRLUU902,"['Firecracker', 'Valkyrie', 'Arrows', 'Lumberjack', 'Electro Wizard', 'Balloon', 'Freeze', 'Inferno Dragon']",3.875
#UL9L0YVCP,"['Elite Barbarians', 'Night Witch', 'Little Prince', 'Lumberjack', 'Phoenix', 'Golem', 'Arrows', 'Zap']",4.25
#2CRRV8G80,"['Valkyrie', 'Inferno Dragon', 'Skeleton Army', 'Balloon', 'Sparky', 'Electro Wizard', 'Arrows', 'Hog Rider']",4.125
#9J92GUQJ,"['Mega Knight', 'Firecracker', 'Archers', 'The Log', 'Flying Machine', 'Fire Spirit', 'Mini P.E.K.K.A', 'Baby Dragon']",3.5
#VLUVYJ0YY,"['Giant Snowball', 'Musketeer', 'Balloon', 'Miner', 'Ice Golem', 'Barbarian Barrel', 'Skeletons', 'Bomb Tower']",2.875
#JURLQYUQJ,"['Firecracker', 'Valkyrie', 'Hog Rider', 'Prince', 'Bats', 'Mega Knight', 'Arrows', 'The Log']",3.75
#PJPVV0LQU,"['Firecracker', 'Mega Knight', 'Skeleton Barrel', 'Dark Prince', 'Vines', 'Goblin Gang', 'Fireball', 'Guards']",3.75
#UG0J8RGU9,"['Zap', 'Witch', 'Giant', 'Mini P.E.K.K.A', 'Elixir Collector', 'Dark Prince', 'Heal Spirit', 'Rage']",3.625
#228RR0GR,"['Baby Dragon', 'Royal Ghost', 'Mighty Miner', 'Lightning', 'Barbarian Barrel', 'Electro Giant', 'Guards', 'Tornado']",4.0
#2YVRY8YU,"['Witch', 'Baby Dragon', 'Tornado', 'Golem', 'Barbarian Barrel', 'Guards', 'Vines', 'Mega Minion']",3.875
#2PLQLRGQR,"['Baby Dragon', 'Zap', 'Mini P.E.K.K.A', 'Minions', 'Fireball', 'Tombstone', 'Balloon', 'Lava Hound']",4.0
#80LVC88UL,"['Skeletons', 'Musketeer', 'Balloon', 'Bomb Tower', 'Miner', 'Ice Golem', 'Giant Snowball', 'Barbarian Barrel']",2.875
#LYV8C0R08,"['Goblin Cage', 'Archers', 'Spear Goblins', 'Arrows', 'Fireball', 'Goblins', 'Musketeer', 'Mini P.E.K.K.A']",3.25
#20PUGU0PLV,['Goblin Barrel'],3.0
#VLURYG2GL,"['Lumberjack', 'Witch', 'Skeletons', 'Bowler', 'Barbarians', 'Mini P.E.K.K.A', 'Electro Wizard', 'Inferno Dragon']",4.0
#UUVRUCJJV,"['Cannon', 'Dart Goblin', 'Boss Bandit', 'Goblin Barrel', 'Goblin Gang', 'Skeleton Barrel', 'Valkyrie', 'Rocket']",3.875
#VRL98RUUU,"['Tesla', 'Musketeer', 'Knight', 'Royal Delivery', 'Hog Rider', 'Poison', 'Skeletons', 'Vines']",3.25
#89GP9L82U,"['Lumberjack', 'Wizard', 'Ice Spirit', 'Tornado', 'Balloon', 'Ice Wizard', 'Skeletons', 'Rocket']",3.5
#LJPQ98RQR,"['Cannon', 'Musketeer', 'Fireball', 'Hog Rider', 'Ice Golem', 'Ice Spirit', 'The Log', 'Skeletons']",2.625
#GVCVRQJV,"['Ice Wizard', 'Royal Hogs', 'Royal Recruits', 'Mother Witch', 'Electro Dragon', 'Fireball', 'Zap', 'Minions']",4.125
#PYYUUGYRL,"['Mega Knight', 'Skeletons', 'Little Prince', 'Goblin Gang', 'Tesla', 'Vines', 'Mini P.E.K.K.A', 'Ram Rider']",3.75
#Y98Y0VC2P,"['Witch', 'Giant Snowball', 'Giant', 'Arrows', 'Graveyard', 'Bowler', 'Guards', 'Minions']",3.875
#URG8LR8QJ,"['Furnace', 'Valkyrie', 'Graveyard', 'Berserker', 'Poison', 'Vines', 'Goblin Hut', 'Barbarian Barrel']",3.5
#VY0JCLLPC,"['Tesla', 'Archers', 'Knight', 'X-Bow', 'Fireball', 'Electro Spirit', 'The Log', 'Skeletons']",3.0
#J9RP0LQY2,"['Archers', 'Tesla', 'Knight', 'Fire Spirit', 'Skeletons', 'The Log', 'Fireball', 'X-Bow']",3.0
#R8GC0CPGC,"['Skeleton Barrel', 'Wall Breakers', 'Mighty Miner', 'Firecracker', 'Skeletons', 'Arrows', 'Royal Recruits', 'Goblin Gang']",3.25
#2JRUULYQL,"['Executioner', 'Tesla', 'Rage', 'Goblin Barrel', 'Elite Barbarians', 'Knight', 'Goblin Gang', 'Dart Goblin']",3.625
#8GUQRJG02,"['Skeleton Army', 'Skeleton Barrel', 'Skeleton King', 'Wall Breakers', 'Vines', 'Mother Witch', 'Zappies', 'Goblin Gang']",3.25
#LVU2JYRUC,"['Skeleton Barrel', 'Skeleton Army', 'Skeleton King', 'Rascals', 'Arrows', 'Vines', 'Suspicious Bush', 'Dart Goblin']",3.25
#UV2GL9PVQ,"['Bomber', 'Zap', 'Dark Prince', 'Rage', 'Lightning', 'Mega Minion', 'Giant', 'Prince']",3.625
#U9UG9UUV0,"['Mortar', 'Skeletons', 'Cannon Cart', 'Fireball', 'Hog Rider', 'Knight', 'Ice Wizard', 'The Log']",3.25
#2QJUV8PYL,"['Royal Hogs', 'Skeletons', 'Mini P.E.K.K.A', 'Magic Archer', 'Earthquake', 'Ice Spirit', 'Royal Delivery', 'The Log']",2.875
#C8CQULCUV,"['Baby Dragon', 'Royal Ghost', 'Golden Knight', 'Mini P.E.K.K.A', 'Cannon', 'Electro Giant', 'Tornado', 'Lightning']",4.25
#L0YC0VL9C,"['Baby Dragon', 'Skeletons', 'Golden Knight', 'Mini P.E.K.K.A', 'Lightning', 'Electro Giant', 'Tornado', 'Cannon']",4.0
#PQCYJ8GQ2,"['Lumberjack', 'Goblin Barrel', 'Golden Knight', 'Royal Ghost', 'Cannon Cart', 'Arrows', 'Mother Witch', 'Berserker']",3.5
#UC0QJ2CU9,"['Baby Dragon', 'Witch', 'Minions', 'Mini P.E.K.K.A', 'Barbarian Barrel', 'Elixir Collector', 'Vines', 'Golem']",4.375
#2QG02L2QY,"['Electro Dragon', 'Wizard', 'Skeleton King', 'Rage', 'Elixir Golem', 'Skeleton Army', 'Night Witch', 'Arrows']",3.625
#2YQJJG0VL,"['Bats', 'Zap', 'Mini P.E.K.K.A', 'Giant', 'Miner', 'Magic Archer', 'Skeletons', 'The Log']",2.875
#VL0CJ0LPG,"['Valkyrie', 'Mega Minion', 'Goblin Cage', 'Goblin Hut', 'Tombstone', 'Giant', 'Fireball', 'Mini P.E.K.K.A']",3.875
#VJ2CR8RL2,"['Knight', 'Archers', 'Minions', 'Arrows', 'Fireball', 'Giant', 'Mini P.E.K.K.A', 'Musketeer']",3.625
#VJ2CURJLR,"['Knight', 'Archers', 'Minions', 'Arrows', 'Fireball', 'Giant', 'Musketeer', 'Mini P.E.K.K.A']",3.625
#20CG8RGQPJ,"['Royal Ghost', 'Wall Breakers', 'Barbarian Barrel', 'Miner', 'Poison', 'Goblin Hut', 'Skeletons', 'Minions']",2.75
#PR880UVG,"['Ice Wizard', 'Wizard', 'Prince', 'Goblin Barrel', 'Arrows', 'Skeleton Army', 'Minion Horde', 'Witch']",4.0
#QGCJJL9QY,"['Royal Ghost', 'Graveyard', 'Skeleton Army', 'Ice Spirit', 'Skeleton Barrel', 'Goblin Barrel', 'Knight', 'Fire Spirit']",2.75
#9LUGUQ2RQ,"['Zap', 'Skeletons', 'Ice Spirit', 'Fireball', 'Musketeer', 'Hog Rider', 'Cannon Cart', 'Ice Golem']",2.875
#UJ0JCUG,"['Skeleton Barrel', 'Goblin Barrel', 'Little Prince', 'Goblins', 'Giant Snowball', 'Bomb Tower', 'Fire Spirit', 'Knight']",2.625
#2CLV2RP0,"['Lumberjack', 'Electro Dragon', 'Rune Giant', 'Goblin Machine', 'Inferno Dragon', 'Lightning', 'Tornado', 'Goblin Curse']",4.125
#GUJGULUYJ,"['Fireball', 'Mirror', 'Giant Snowball', 'Arrows', 'Elixir Collector', 'Spear Goblins', 'Archers', 'Goblin Cage']",3.0
#VPJY9R0J9,"['Royal Ghost', 'Battle Ram', 'Ice Golem', 'Inferno Tower', 'Electro Spirit', 'Skeletons', 'Dart Goblin', 'Arrows']",2.75
#LPCUVCLJG,"['Zap', 'Ice Spirit', 'Executioner', 'Miner', 'Balloon', 'Valkyrie', 'Tornado', 'Skeletons']",3.0
#PGG2QP8QG,"['Zap', 'Balloon', 'Tornado', 'Ice Spirit', 'Miner', 'Skeletons', 'Valkyrie', 'Executioner']",3.0
#LQV0RJVCU,"['Cannon', 'Firecracker', 'Mighty Miner', 'Skeletons', 'Hog Rider', 'The Log', 'Earthquake', 'Ice Spirit']",2.625
#U8VLRYPLV,"['Mortar', 'Knight', 'Musketeer', 'Goblins', 'Ice Spirit', 'Miner', 'Poison', 'The Log']",2.875
#9CVCRCG88,"['Skeleton Barrel', 'Mortar', 'Knight', 'Dart Goblin', 'Fireball', 'Minions', 'Skeletons', 'Barbarian Barrel']",2.875
#PP9Q2JJQJ,"['Bomber', 'Royal Hogs', 'Archer Queen', 'Cannon', 'Guards', 'Fire Spirit', 'Royal Delivery', 'Earthquake']",3.125
#8RQPCYR80,"['Knight', 'Musketeer', 'Boss Bandit', 'Skeletons', 'Mini P.E.K.K.A', 'Giant', 'Arrows', 'Rage']",3.5
#YQVCQVCRQ,"['Royal Giant', 'Royal Ghost', 'Knight', 'Hunter', 'Fisherman', 'Fireball', 'Electro Spirit', 'The Log']",3.25
#Y90CL0PCQ,"['Wall Breakers', 'Mega Knight', 'Mini P.E.K.K.A', 'Miner', 'Musketeer', 'Minions', 'Zap', 'Barbarian Barrel']",3.375
#2JU9L20GJ,"['Royal Giant', 'Royal Ghost', 'Hunter', 'Skeletons', 'Fisherman', 'Barbarian Barrel', 'Electro Spirit', 'Fireball']",3.0
#PP20Q9YQR,"['Musketeer', 'Skeletons', 'Bomb Tower', 'Barbarian Barrel', 'Balloon', 'Giant Snowball', 'Ice Golem', 'Miner']",2.875
#YVCYLJQC,"['Archers', 'Tesla', 'Fireball', 'X-Bow', 'The Log', 'Knight', 'Skeletons', 'Electro Spirit']",3.0
#LY0JQP0RP,"['Tesla', 'Knight', 'Earthquake', 'Skeletons', 'The Log', 'Hog Rider', 'Ice Spirit', 'Firecracker']",2.625
#U098YUPRV,"['Skeletons', 'Giant Snowball', 'Musketeer', 'Miner', 'Barbarian Barrel', 'Bomb Tower', 'Balloon', 'Ice Golem']",2.875
#VCCJLLGQ2,"['Tesla', 'Archers', 'X-Bow', 'Knight', 'Rocket', 'Skeletons', 'The Log', 'Electro Spirit']",3.25
#YC98UYCV,"['Royal Hogs', 'Cannon', 'Archer Queen', 'Royal Delivery', 'The Log', 'Skeletons', 'Ice Spirit', 'Earthquake']",2.875
#JCG0PUPC9,"['Skeletons', 'Ice Spirit', 'Cannon', 'Ice Golem', 'Fireball', 'Hog Rider', 'Musketeer', 'The Log']",2.625
#VYGQ9YGRV,"['Knight', 'Archers', 'Minions', 'Arrows', 'Fireball', 'Giant', 'Musketeer', 'Mini P.E.K.K.A']",3.625
#U8CJL0U08,"['Guards', 'Cannon', 'Minions', 'Zap', 'Fireball', 'Battle Ram', 'Mini P.E.K.K.A', 'Musketeer']",3.375
#99YYJLCU0,"['Royal Giant', 'Hunter', 'Mini P.E.K.K.A', 'Fisherman', 'Fireball', 'Skeletons', 'Electro Spirit', 'The Log']",3.125
#208RJCC9YC,"['Witch', 'Skeleton Barrel', 'Golden Knight', 'P.E.K.K.A', 'Tesla', 'Fisherman', 'Barbarians', 'Fireball']",4.375
#PC80JQ0J,"['Royal Delivery', 'Lightning', 'Miner', 'Tesla', 'Skeletons', 'Firecracker', 'The Log', 'Valkyrie']",3.25
#UG8UYR0PG,"['Giant Snowball', 'Executioner', 'Boss Bandit', 'Lightning', 'Barbarian Barrel', 'Ram Rider', 'Royal Ghost', 'Guards']",4.0
#C9RJVPQGP,"['Mega Knight', 'Archers', 'Baby Dragon', 'Zap', 'Fireball', 'Giant', 'Prince', 'Skeleton Army']",4.125
#20J9G89G02,"['Knight', 'Archers', 'Minions', 'Arrows', 'Fireball', 'Giant', 'Mini P.E.K.K.A', 'Musketeer']",3.625
#QJY8UQJCC,"['Knight', 'Archers', 'Minions', 'Arrows', 'Fireball', 'Giant', 'Musketeer', 'Mini P.E.K.K.A']",3.625
#J8UV8LP8L,"['Royal Recruits', 'Goblin Cage', 'Zappies', 'Barbarian Barrel', 'Royal Hogs', 'Arrows', 'Flying Machine', 'Fireball']",4.125
#V0UP09P,"['Skeleton Barrel', 'Skeleton Army', 'Golden Knight', 'Mother Witch', 'Minion Horde', 'Royal Recruits', 'Bats', 'Arrows']",3.875
#UR82JRJQ8,"['Royal Recruits', 'Goblin Cage', 'Flying Machine', 'Royal Hogs', 'Arrows', 'Barbarian Barrel', 'Zappies', 'Fireball']",4.125
#2VJ882GL8,"['Goblin Barrel', 'Wall Breakers', 'Ice Spirit', 'Cannon', 'Berserker', 'Valkyrie', 'Fire Spirit', 'Dart Goblin']",2.375
#UU0PJ829,"['Skeleton Army', 'Royal Ghost', 'Golden Knight', 'Miner', 'Mortar', 'Mother Witch', 'Minion Horde', 'Vines']",3.625
#RP0Y8GCGU,"['Ice Spirit', 'Skeletons', 'Musketeer', 'The Log', 'Fireball', 'Hog Rider', 'Cannon', 'Ice Golem']",2.625
#L9C09C88Q,"['Skeleton Army', 'Zap', 'Giant', 'Mini P.E.K.K.A', 'Sparky', 'Minions', 'Arrows', 'Minion Horde']",3.875
#JPJ0CJPC9,"['Knight', 'Archers', 'Minions', 'Arrows', 'Fireball', 'Giant', 'Musketeer', 'Mini P.E.K.K.A']",3.625
#20PVJ9V0C8,"['Royal Ghost', 'Goblin Cage', 'Minions', 'Arrows', 'Fireball', 'Giant', 'Mini P.E.K.K.A', 'Witch']",3.875
#208QR0CL0J,"['Cannon', 'Firecracker', 'Mighty Miner', 'Earthquake', 'Skeletons', 'Ice Spirit', 'Hog Rider', 'Barbarian Barrel']",2.625
#GPG0CL8JL,"['Royal Ghost', 'Witch', 'Royal Giant', 'Fisherman', 'Skeletons', 'Electro Spirit', 'The Log', 'Fireball']",3.125
#GY90RGYUU,"['Baby Dragon', 'Cannon', 'Mighty Miner', 'Hog Rider', 'Skeletons', 'Electro Spirit', 'The Log', 'Lightning']",3.125
#YPR8QC9Q8,"['Royal Ghost', 'Royal Hogs', 'Hunter', 'Barbarian Barrel', 'Three Musketeers', 'Fireball', 'Skeletons', 'Ice Spirit']",3.625
#VJ8GJ80JR,"['Cannon', 'Goblin Barrel', 'Knight', 'Ice Spirit', 'The Log', 'Princess', 'Dart Goblin', 'Guards']",2.625
#2020U00JR8,"['Tesla', 'Firecracker', 'Knight', 'Earthquake', 'Hog Rider', 'Ice Spirit', 'Skeletons', 'The Log']",2.625
#RPVRLLRGU,"['Lumberjack', 'Night Witch', 'Baby Dragon', 'Lightning', 'Golem', 'Mega Minion', 'Tornado', 'Barbarian Barrel']",4.25
#UPC0LUU2G,"['Valkyrie', 'Zap', 'Lava Hound', 'Balloon', 'Inferno Dragon', 'Skeleton Dragons', 'Guards', 'Fireball']",4.125
#JR09VJV0,"['P.E.K.K.A', 'Goblin Giant', 'Arrows', 'Bomber', 'Fisherman', 'Rage', 'Goblin Curse', 'Skeletons']",3.25
#22GLJ2JPG,"['Mirror', 'Ice Golem', 'Vines', 'Poison', 'Graveyard', 'Skeletons', 'Zap', 'Tornado']",2.5
#CPPJR9CP,"['Firecracker', 'Bats', 'The Log', 'Mini P.E.K.K.A', 'Fireball', 'Hog Rider', 'Goblin Gang', 'Mega Knight']",3.625
#G09URR8P9,"['Mortar', 'Bats', 'Skeleton King', 'Dart Goblin', 'Goblin Gang', 'Fireball', 'Miner', 'The Log']",3.125
#C90YCCPU0,"['Mega Knight', 'Giant Snowball', 'Archer Queen', 'Rage', 'Ram Rider', 'Guards', 'Bandit', 'Skeleton Dragons']",3.875
#2J8GGGGY9,"['Royal Ghost', 'Baby Dragon', 'Mini P.E.K.K.A', 'Barbarian Barrel', 'Golem', 'Minions', 'Vines', 'Zappies']",3.875
